researcher_id,name,openalex_id,match_confidence,orcid_org_comparison,ideal_openalex_case,raw_first_publication_fetch_status,raw_first_publication_year,raw_first_publication_work_id,first_cs_publication_fetch_status,first_cs_publication_year,first_cs_publication_work_id,author_profile_fetch_status,h_index,h_index_fetch_date
owenarden,Owen Arden,A5062865397,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2012,https://openalex.org/W2133448626,fetched_ok,2012,https://openalex.org/W2133448626,cached_ok,12,2026-06-12
owolabilegunsen,Owolabi Legunsen,A5070516536,GREEN,orcid_agrees,True,cached_ok,2012,https://openalex.org/W2092977044,fetched_ok,2012,https://openalex.org/W2092977044,cached_ok,17,2026-06-12
pamelazave,Pamela Zave,A5086291871,GREEN,orcid_agrees,True,cached_ok,1978,https://openalex.org/W302378287,fetched_ok,1978,https://openalex.org/W302378287,cached_ok,31,2026-06-12
paroshazizabdulla,Parosh Aziz Abdulla,A5002478680,GREEN,orcid_agrees,True,cached_ok,1990,https://openalex.org/W1530892282,fetched_ok,1990,https://openalex.org/W1530892282,cached_ok,42,2026-06-12
pascalweisenburger,Pascal Weisenburger,A5008442460,YELLOW,orcid_org_not_unique,True,cached_ok,2013,https://openalex.org/W2280843202,fetched_ok,2013,https://openalex.org/W2280843202,cached_ok,8,2026-06-12
patricegodefroid,Patrice Godefroid,A5069392259,YELLOW,orcid_org_not_unique,False,cached_ok,1991,https://openalex.org/W4249906489,fetched_ok,1991,https://openalex.org/W4249906489,cached_ok,60,2026-06-12
patriciapatriciajohann,Patricia Johann,A5044007936,GREEN,orcid_agrees,True,cached_ok,1990,https://openalex.org/W2137707846,fetched_ok,1990,https://openalex.org/W2137707846,cached_ok,16,2026-06-12
patrickbahr,Patrick Bahr,A5015853763,GREEN,orcid_agrees,True,cached_ok,2010,https://openalex.org/W2108750304,fetched_ok,2010,https://openalex.org/W2108750304,cached_ok,9,2026-06-12
patrickeugster,Patrick Eugster,A5024420075,YELLOW,orcid_org_not_unique,True,cached_ok,1969,https://openalex.org/W2165142423,fetched_ok,1999,https://openalex.org/W1607646876,cached_ok,34,2026-06-12
patricklam,Patrick Lam,A5016375266,YELLOW,orcid_org_not_unique,False,cached_ok,1969,https://openalex.org/W2325182780,fetched_ok,1969,https://openalex.org/W2325182780,cached_ok,22,2026-06-12
patrikjansson,Patrik Jansson,A5032737176,YELLOW,orcid_org_not_unique,True,cached_ok,1994,https://openalex.org/W2068380631,fetched_ok,1995,https://openalex.org/W2169684009,cached_ok,18,2026-06-12
pauldownen,Paul Downen,A5020454182,GREEN,orcid_agrees,True,cached_ok,2012,https://openalex.org/W1865679690,fetched_ok,2012,https://openalex.org/W1865679690,cached_ok,8,2026-06-12
paulgazzillo,Paul Gazzillo,A5016175378,YELLOW,orcid_org_not_unique,True,cached_ok,2012,https://openalex.org/W4231140081,fetched_ok,2012,https://openalex.org/W4231140081,cached_ok,12,2026-06-12
pavelchuprikov,Pavel Chuprikov,A5033247681,GREEN,orcid_agrees,True,cached_ok,2008,https://openalex.org/W59111423,fetched_ok,2008,https://openalex.org/W59111423,cached_ok,7,2026-06-12
pavelpanchekha,Pavel Panchekha,A5022031348,YELLOW,orcid_agrees,False,cached_ok,2013,https://openalex.org/W2911616692,fetched_ok,2013,https://openalex.org/W2911616692,cached_ok,15,2026-06-12
pavolbielik,Pavol Bielik,A5090644266,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2012,https://openalex.org/W2405421058,fetched_ok,2012,https://openalex.org/W2405421058,cached_ok,15,2026-06-12
pavolcerny,Pavol Cerny,A5072396662,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,1969,https://openalex.org/W2229542101,fetched_ok,1969,https://openalex.org/W2229542101,cached_ok,21,2026-06-12
peisenyao,Peisen Yao,A5045907091,YELLOW,orcid_org_not_unique,True,cached_ok,2020,https://openalex.org/W3015384571,fetched_ok,2020,https://openalex.org/W3015384571,cached_ok,10,2026-06-12
petartsankov,Petar Tsankov,A5073801126,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2011,https://openalex.org/W1856894786,fetched_ok,2011,https://openalex.org/W1856894786,cached_ok,19,2026-06-12
peteralvaro,Peter Alvaro,A5065602825,GREEN,orcid_agrees,True,cached_ok,2007,https://openalex.org/W1507972017,fetched_ok,2007,https://openalex.org/W1507972017,cached_ok,18,2026-06-12
peterhawkins,Peter Hawkins,A5111910004,YELLOW,orcid_org_not_unique,False,cached_ok,1971,https://openalex.org/W2171498497,fetched_ok,1976,https://openalex.org/W2030344535,cached_ok,29,2026-06-12
peterohmann1,Peter Ohmann,A5080785784,GREEN,orcid_agrees,True,cached_ok,2010,https://openalex.org/W1196660558,fetched_ok,2010,https://openalex.org/W1196660558,cached_ok,5,2026-06-12
peterselinger,Peter Selinger,A5015712724,YELLOW,orcid_org_not_unique,False,cached_ok,1976,https://openalex.org/W2395058794,fetched_ok,1994,https://openalex.org/W2189341489,cached_ok,25,2026-06-12
petersewell,Peter Sewell,A5083405043,YELLOW,orcid_org_not_unique,True,cached_ok,1970,https://openalex.org/W2324643531,fetched_ok,1970,https://openalex.org/W2324643531,cached_ok,47,2026-06-12
peterthiemann,Peter Thiemann,A5000384936,YELLOW,orcid_agrees,False,cached_ok,1990,https://openalex.org/W129672988,fetched_ok,1990,https://openalex.org/W129672988,cached_ok,26,2026-06-12
petermichaelosera,Peter-Michael Osera,A5020115127,GREEN,orcid_agrees,True,cached_ok,2012,https://openalex.org/W2293786458,fetched_ok,2012,https://openalex.org/W2293786458,cached_ok,8,2026-06-12
philipwadler,Philip Wadler,A5018878077,YELLOW,orcid_org_not_unique,False,cached_ok,1975,https://openalex.org/W2062567257,fetched_ok,1975,https://openalex.org/W2062567257,cached_ok,60,2026-06-12
philippghaselwarter,Philipp G. Haselwarter,A5012595992,GREEN,orcid_agrees,True,cached_ok,2014,https://openalex.org/W2290335711,fetched_ok,2014,https://openalex.org/W2290335711,cached_ok,6,2026-06-12
philipphaller,Philipp Haller,A5044900918,YELLOW,orcid_org_not_unique,False,cached_ok,2006,https://openalex.org/W1938483076,fetched_ok,2006,https://openalex.org/W1938483076,cached_ok,16,2026-06-12
philippagardner,Philippa Gardner,A5047951273,YELLOW,orcid_org_not_unique,False,cached_ok,1991,https://openalex.org/W1531044637,fetched_ok,1991,https://openalex.org/W1531044637,cached_ok,27,2026-06-12
phitchayamangpophothilimthana,Phitchaya Mangpo Phothilimthana,A5046321852,GREEN,orcid_agrees,True,cached_ok,2013,https://openalex.org/W2403922543,fetched_ok,2013,https://openalex.org/W2403922543,cached_ok,14,2026-06-12
pierreclairambault,Pierre Clairambault,A5008333115,YELLOW,orcid_agrees,False,cached_ok,1963,https://openalex.org/W2410156902,fetched_ok,1985,https://openalex.org/W1972170115,cached_ok,15,2026-06-12
pierregeneves,Pierre Geneves,A5007570521,GREEN,orcid_agrees,True,cached_ok,2004,https://openalex.org/W207633616,fetched_ok,2004,https://openalex.org/W207633616,cached_ok,16,2026-06-12
pierremariepedrot,Pierre-Marie Pédrot,A5067464824,YELLOW,orcid_agrees,False,cached_ok,2013,https://openalex.org/W2726160011,fetched_ok,2013,https://openalex.org/W2726160011,cached_ok,9,2026-06-12
pierreyvesstrub,Pierre-Yves Strub,A5033447950,YELLOW,orcid_org_not_unique,False,cached_ok,2001,https://openalex.org/W3151469628,fetched_ok,2001,https://openalex.org/W3151469628,cached_ok,29,2026-06-12
pietroferrara1,Pietro Ferrara,A5070919681,YELLOW,orcid_org_not_unique,False,cached_ok,1993,https://openalex.org/W72478285,fetched_ok,1993,https://openalex.org/W72478285,cached_ok,18,2026-06-12
pinjiahe,Pinjia He,A5101941950,GREEN,orcid_agrees,True,cached_ok,2014,https://openalex.org/W2042690527,fetched_ok,2014,https://openalex.org/W2042690527,cached_ok,26,2026-06-12
qirunzhang,Qirun Zhang,A5078231842,YELLOW,orcid_org_not_unique,False,cached_ok,2010,https://openalex.org/W2014097364,fetched_ok,2010,https://openalex.org/W2014097364,cached_ok,15,2026-06-12
quentinstievenart,Quentin Stiévenart,A5061688363,GREEN,orcid_agrees,True,cached_ok,2015,https://openalex.org/W3130436431,fetched_ok,2015,https://openalex.org/W3130436431,cached_ok,8,2026-06-12
rachitnigam,Rachit Nigam,A5078421643,YELLOW,orcid_org_not_unique,True,cached_ok,2017,https://openalex.org/W2621195269,fetched_ok,2017,https://openalex.org/W2621195269,cached_ok,4,2026-06-12
radhajagadeesan,Radha Jagadeesan,A5108192878,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,1991,https://openalex.org/W2037452045,fetched_ok,1991,https://openalex.org/W2037452045,cached_ok,33,2026-06-12
radugrigore,Radu Grigore,A5049957994,YELLOW,orcid_org_not_unique,True,cached_ok,2001,https://openalex.org/W2030060658,fetched_ok,2005,https://openalex.org/W2253016316,cached_ok,13,2026-06-12
raghuprabhakar,Raghu Prabhakar,A5111746097,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2012,https://openalex.org/W2050684782,fetched_ok,2012,https://openalex.org/W2050684782,cached_ok,16,2026-06-12
ragnarmogk,Ragnar Mogk,A5035682481,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2014,https://openalex.org/W1982590499,fetched_ok,2014,https://openalex.org/W1982590499,cached_ok,6,2026-06-12
rahulgopinath,Rahul Gopinath,A5050311714,GREEN,orcid_agrees,True,cached_ok,1983,https://openalex.org/W2767867152,fetched_ok,1983,https://openalex.org/W2767867152,cached_ok,20,2026-06-12
rajivgupta,Rajiv Gupta,A5100699251,YELLOW,orcid_org_not_unique,True,cached_ok,1974,https://openalex.org/W2082213120,fetched_ok,1974,https://openalex.org/W2082213120,cached_ok,60,2026-06-12
ralfhinze,Ralf Hinze,A5063247380,GREEN,orcid_agrees,True,cached_ok,1989,https://openalex.org/W1847272451,fetched_ok,1992,https://openalex.org/W1009563969,cached_ok,32,2026-06-12
ralfjung,Ralf Jung,A5025527323,YELLOW,orcid_agrees,False,cached_ok,1996,https://openalex.org/W2485092572,fetched_ok,1996,https://openalex.org/W2485092572,cached_ok,20,2026-06-12
ranjitjhala,Ranjit Jhala,A5002412544,YELLOW,orcid_agrees,False,cached_ok,2001,https://openalex.org/W1551707370,fetched_ok,2001,https://openalex.org/W1551707370,cached_ok,52,2026-06-12
rastislavbodik,Rastislav Bodík,A5085160432,YELLOW,orcid_org_not_unique,False,cached_ok,1996,https://openalex.org/W1551504809,fetched_ok,1996,https://openalex.org/W1551504809,cached_ok,49,2026-06-12
ravichugh,Ravi Chugh,A5004759757,YELLOW,orcid_agrees,False,cached_ok,2008,https://openalex.org/W4236814447,fetched_ok,2008,https://openalex.org/W4236814447,cached_ok,15,2026-06-12
retoachermann,Reto Achermann,A5072557888,GREEN,orcid_agrees,True,cached_ok,2014,https://openalex.org/W2305341919,fetched_ok,2014,https://openalex.org/W2305341919,cached_ok,10,2026-06-12
rezwanakarim,Rezwana Karim,A5081413019,YELLOW,orcid_org_not_unique,False,cached_ok,2008,https://openalex.org/W2065246894,fetched_ok,2008,https://openalex.org/W2065246894,cached_ok,9,2026-06-12
richardeisenberg,Richard A. Eisenberg,A5082913747,YELLOW,orcid_org_not_unique,False,cached_ok,1977,https://openalex.org/W4239703024,fetched_ok,1977,https://openalex.org/W4239703024,cached_ok,15,2026-06-12
rishabhsingh,Rishabh Singh,A5045091456,YELLOW,orcid_org_not_unique,True,cached_ok,2009,https://openalex.org/W1874310605,fetched_ok,2009,https://openalex.org/W1874310605,cached_ok,36,2026-06-12
rishiyurnikhil,Rishiyur Nikhil,A5104054932,YELLOW,orcid_org_not_unique,False,cached_ok,1981,https://openalex.org/W2115183492,fetched_ok,1981,https://openalex.org/W2115183492,cached_ok,18,2026-06-12
robbertkrebbers,Robbert Krebbers,A5029418370,YELLOW,orcid_agrees,False,cached_ok,1997,https://openalex.org/W2001484275,fetched_ok,2009,https://openalex.org/W3148357842,cached_ok,25,2026-06-12
robertatkey,Robert Atkey,A5036444096,GREEN,orcid_agrees,True,cached_ok,2004,https://openalex.org/W1547949352,fetched_ok,2004,https://openalex.org/W1547949352,cached_ok,15,2026-06-12
robbyfindler,Robert Bruce Findler,A5081388086,YELLOW,orcid_agrees,False,cached_ok,1995,https://openalex.org/W2060743759,fetched_ok,1995,https://openalex.org/W2060743759,cached_ok,40,2026-06-12
robertharper1,Robert Harper,A5028720578,YELLOW,orcid_org_not_unique,False,cached_ok,1904,https://openalex.org/W4238395477,fetched_ok,1904,https://openalex.org/W4238395477,cached_ok,46,2026-06-12
roberthirschfeld,Robert Hirschfeld,A5079160871,YELLOW,orcid_org_not_unique,True,cached_ok,1963,https://openalex.org/W4386079403,fetched_ok,1965,https://openalex.org/W2129295507,cached_ok,25,2026-06-12
robertagori1,Roberta Gori,A5090195630,GREEN,orcid_agrees,True,cached_ok,1996,https://openalex.org/W1598566063,fetched_ok,1996,https://openalex.org/W1598566063,cached_ok,16,2026-06-12
robertogiacobazzi,Roberto Giacobazzi,A5052881133,YELLOW,orcid_agrees,False,cached_ok,1990,https://openalex.org/W150234918,fetched_ok,1990,https://openalex.org/W150234918,cached_ok,29,2026-06-12
rodolphelepigre,Rodolphe Lepigre,A5068441844,GREEN,orcid_agrees,True,cached_ok,2016,https://openalex.org/W2336116580,fetched_ok,2016,https://openalex.org/W2336116580,cached_ok,6,2026-06-12
rohanbavishi,Rohan Bavishi,A5053047136,GREEN,orcid_agrees,True,cached_ok,2016,https://openalex.org/W3016319866,fetched_ok,2016,https://openalex.org/W3016319866,cached_ok,6,2026-06-12
rohanpadhye,Rohan Padhye,A5077787726,YELLOW,orcid_agrees,False,cached_ok,2013,https://openalex.org/W2952579460,fetched_ok,2013,https://openalex.org/W2952579460,cached_ok,16,2026-06-12
romainrobbes,Romain Robbes,A5031712876,GREEN,orcid_agrees,True,cached_ok,2004,https://openalex.org/W2400034329,fetched_ok,2004,https://openalex.org/W2400034329,cached_ok,37,2026-06-12
ronaldgarcia,Ronald Garcia,A5051937731,YELLOW,orcid_org_not_unique,False,cached_ok,1980,https://openalex.org/W3014339572,fetched_ok,1980,https://openalex.org/W3014339572,cached_ok,17,2026-06-12
ronghuigu,Ronghui Gu,A5000031216,YELLOW,orcid_org_not_unique,False,cached_ok,2014,https://openalex.org/W2095770127,fetched_ok,2014,https://openalex.org/W2095770127,cached_ok,16,2026-06-12
roopshasamanta,Roopsha Samanta,A5050507709,GREEN,orcid_agrees,True,cached_ok,2004,https://openalex.org/W1484004535,fetched_ok,2004,https://openalex.org/W1484004535,cached_ok,11,2026-06-12
rosstate,Ross Tate,A5001655224,GREEN,orcid_agrees,True,cached_ok,1992,https://openalex.org/W1614889264,fetched_ok,1992,https://openalex.org/W1614889264,cached_ok,13,2026-06-12
rubenmartins,Ruben Martins,A5101995804,YELLOW,orcid_org_not_unique,False,cached_ok,1983,https://openalex.org/W3123489880,fetched_ok,1983,https://openalex.org/W3123489880,cached_ok,24,2026-06-12
rupakmajumdar,Rupak Majumdar,A5081010207,YELLOW,orcid_agrees,False,cached_ok,1996,https://openalex.org/W1521638899,fetched_ok,1996,https://openalex.org/W1521638899,cached_ok,60,2026-06-12
ruzicapiskac,Ruzica Piskac,A5045794652,YELLOW,orcid_org_not_unique,True,cached_ok,2001,https://openalex.org/W2806505321,fetched_ok,2001,https://openalex.org/W2806505321,cached_ok,23,2026-06-12
ryanbeckett1,Ryan Beckett,A5075133765,YELLOW,orcid_org_not_unique,True,cached_ok,1982,https://openalex.org/W2093062391,fetched_ok,2004,https://openalex.org/W2991443979,cached_ok,16,2026-06-12
ryosukesato,Ryosuke Sato,A5040489279,YELLOW,orcid_org_not_unique,True,cached_ok,1955,https://openalex.org/W2605760999,fetched_ok,1955,https://openalex.org/W2605760999,cached_ok,23,2026-06-12
saeedmaleki,Saeed Maleki,A5077514991,YELLOW,orcid_org_not_unique,True,cached_ok,2011,https://openalex.org/W2726104679,fetched_ok,2011,https://openalex.org/W2726104679,cached_ok,14,2026-06-12
samguyer,Sam Guyer,A5004167701,YELLOW,orcid_org_not_unique,False,cached_ok,1911,https://openalex.org/W634728355,fetched_ok,1999,https://openalex.org/W2112569315,cached_ok,22,2026-06-12
samlindley,Sam Lindley,A5061903791,YELLOW,orcid_agrees,False,cached_ok,1992,https://openalex.org/W2273801355,fetched_ok,2005,https://openalex.org/W2134692477,cached_ok,28,2026-06-12
samstaton,Sam Staton,A5068183682,YELLOW,orcid_agrees,False,cached_ok,2004,https://openalex.org/W2083397001,fetched_ok,2004,https://openalex.org/W2083397001,cached_ok,20,2026-06-12
samtobinhochstadt,Sam Tobin-Hochstadt,A5043677781,YELLOW,orcid_agrees,False,cached_ok,2005,https://openalex.org/W2134988307,fetched_ok,2005,https://openalex.org/W2134988307,cached_ok,24,2026-06-12
samwestrick,Sam Westrick,A5052738437,YELLOW,orcid_agrees,False,cached_ok,2017,https://openalex.org/W2737220067,fetched_ok,2017,https://openalex.org/W2737220067,cached_ok,6,2026-06-12
samanamarasinghe,Saman Amarasinghe,A5046791216,YELLOW,orcid_org_not_unique,False,cached_ok,1993,https://openalex.org/W1993084860,fetched_ok,1993,https://openalex.org/W1993084860,cached_ok,63,2026-06-12
samuelgruetter,Samuel Gruetter,A5028002789,GREEN,orcid_agrees,True,cached_ok,2017,https://openalex.org/W4298154898,fetched_ok,2017,https://openalex.org/W4298154898,cached_ok,6,2026-06-12
sandeepdasgupta,Sandeep Dasgupta,A5016183413,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,1987,https://openalex.org/W1573900469,fetched_ok,1987,https://openalex.org/W1573900469,cached_ok,3,2026-06-12
sandrineblazy,Sandrine Blazy,A5017440499,YELLOW,orcid_agrees,False,cached_ok,1992,https://openalex.org/W3206349229,fetched_ok,1992,https://openalex.org/W2921141576,cached_ok,18,2026-06-12
santiagozanellabeguelin,Santiago Zanella-Béguelin,A5088954009,GREEN,orcid_agrees,True,cached_ok,2006,https://openalex.org/W1489868610,fetched_ok,2006,https://openalex.org/W1489868610,cached_ok,26,2026-06-12
santoshnagarakatte,Santosh Nagarakatte,A5011881274,GREEN,orcid_agrees,True,cached_ok,1976,https://openalex.org/W2951141131,fetched_ok,2007,https://openalex.org/W2522423424,cached_ok,25,2026-06-12
santoshpande1,Santosh Pande,A5061235810,YELLOW,orcid_org_not_unique,True,cached_ok,1990,https://openalex.org/W38737138,fetched_ok,1990,https://openalex.org/W38737138,cached_ok,22,2026-06-12
saraachour,Sara Achour,A5060778165,YELLOW,orcid_org_not_unique,True,cached_ok,2014,https://openalex.org/W2134874624,fetched_ok,2014,https://openalex.org/W2134874624,cached_ok,8,2026-06-12
sarahnadi,Sarah Nadi,A5054083284,YELLOW,orcid_org_not_unique,True,cached_ok,2008,https://openalex.org/W2161197152,fetched_ok,2008,https://openalex.org/W2161197152,cached_ok,24,2026-06-12
sasamisailovic,Sasa Misailovic,A5057462458,GREEN,orcid_agrees,True,cached_ok,2007,https://openalex.org/W2095850105,fetched_ok,2007,https://openalex.org/W2095850105,cached_ok,30,2026-06-12
saswatpadhi,Saswat Padhi,A5091401512,YELLOW,orcid_agrees,False,cached_ok,2016,https://openalex.org/W2416392025,fetched_ok,2016,https://openalex.org/W2416392025,cached_ok,7,2026-06-12
satishnarayanasamy,Satish Narayanasamy,A5075649670,GREEN,orcid_agrees,True,cached_ok,2003,https://openalex.org/W2147191452,fetched_ok,2003,https://openalex.org/W2147191452,cached_ok,38,2026-06-12
saumyadebray,Saumya Debray,A5108542327,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,1984,https://openalex.org/W80285323,fetched_ok,1984,https://openalex.org/W80285323,cached_ok,35,2026-06-12
sauravmuralidharan,Saurav Muralidharan,A5033185286,GREEN,orcid_agrees,True,cached_ok,2009,https://openalex.org/W2109103604,fetched_ok,2009,https://openalex.org/W2109103604,cached_ok,6,2026-06-12
scottowens,Scott Owens,A5049346665,YELLOW,orcid_org_not_unique,False,cached_ok,1987,https://openalex.org/W4240840431,fetched_ok,1990,https://openalex.org/W4234466657,cached_ok,28,2026-06-12
seanmoss,Sean Moss,A5033995077,YELLOW,orcid_org_not_unique,True,cached_ok,2017,https://openalex.org/W4300698199,fetched_ok,2017,https://openalex.org/W4300698199,cached_ok,5,2026-06-12
seantreichler,Sean Treichler,A5005774998,GREEN,orcid_agrees,True,cached_ok,2011,https://openalex.org/W1981793060,fetched_ok,2011,https://openalex.org/W1981793060,cached_ok,16,2026-06-12
sebastianburckhardt,Sebastian Burckhardt,A5045088961,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2005,https://openalex.org/W2136021272,fetched_ok,2005,https://openalex.org/W2136021272,cached_ok,30,2026-06-12
sebastianerdweg,Sebastian Erdweg,A5059992246,YELLOW,orcid_agrees,False,cached_ok,2011,https://openalex.org/W1495324919,fetched_ok,2011,https://openalex.org/W1495324919,cached_ok,21,2026-06-12
sebastianhack,Sebastian Hack,A5018809145,YELLOW,orcid_agrees,False,cached_ok,2005,https://openalex.org/W2158120297,fetched_ok,2005,https://openalex.org/W2158120297,cached_ok,22,2026-06-12
senchen,Sen Chen,A5100658276,YELLOW,orcid_org_not_unique,False,cached_ok,2004,https://openalex.org/W2387572198,fetched_ok,2005,https://openalex.org/W2349389983,cached_ok,31,2026-06-12
shacharitzhaky,Shachar Itzhaky,A5010920313,YELLOW,orcid_org_not_unique,True,cached_ok,2010,https://openalex.org/W2108784678,fetched_ok,2010,https://openalex.org/W2108784678,cached_ok,15,2026-06-12
shanlu,Shan Lu,A5061448314,YELLOW,orcid_org_not_unique,True,cached_ok,2004,https://openalex.org/W1567790484,fetched_ok,2004,https://openalex.org/W1567790484,cached_ok,45,2026-06-12
shanemcintosh,Shane McIntosh,A5043053174,YELLOW,orcid_org_not_unique,True,cached_ok,1911,https://openalex.org/W4390003620,fetched_ok,2002,https://openalex.org/W2131093341,cached_ok,38,2026-06-12
sharadmalik,Sharad Malik,A5085975362,YELLOW,orcid_agrees,False,cached_ok,1987,https://openalex.org/W2954807807,fetched_ok,1987,https://openalex.org/W2954807807,cached_ok,66,2026-06-12
shazqadeer,Shaz Qadeer,A5072464909,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,1996,https://openalex.org/W4251184992,fetched_ok,1996,https://openalex.org/W4251184992,cached_ok,50,2026-06-12
shigeruchiba,Shigeru Chiba,A5026542200,YELLOW,orcid_org_not_unique,True,cached_ok,1991,https://openalex.org/W3009799653,fetched_ok,1991,https://openalex.org/W1440064918,cached_ok,25,2026-06-12
shinchengmu,Shin-Cheng Mu,A5002724938,GREEN,orcid_agrees,True,cached_ok,1999,https://openalex.org/W1726062507,fetched_ok,1999,https://openalex.org/W1726062507,cached_ok,11,2026-06-12
shinyakatsumata,Shin-ya Katsumata,A5041431787,GREEN,orcid_agrees,True,cached_ok,2001,https://openalex.org/W1517583815,fetched_ok,2001,https://openalex.org/W1517583815,cached_ok,15,2026-06-12
shoaibkamil,Shoaib Kamil,A5039453861,YELLOW,orcid_org_not_unique,False,cached_ok,2002,https://openalex.org/W4256588782,fetched_ok,2002,https://openalex.org/W4256588782,cached_ok,31,2026-06-12
shriramkrishnamurthi,Shriram Krishnamurthi,A5024394821,YELLOW,orcid_agrees,False,cached_ok,1994,https://openalex.org/W2032134838,fetched_ok,1994,https://openalex.org/W2032134838,cached_ok,51,2026-06-12
shumochu,Shumo Chu,A5102141433,YELLOW,no_openalex_orcid_to_compare,False,cached_ok,2002,https://openalex.org/W1885820415,fetched_ok,2002,https://openalex.org/W1885820415,cached_ok,15,2026-06-12
shuvendulahiri,Shuvendu K. Lahiri,A5041084431,YELLOW,orcid_org_not_unique,False,cached_ok,1999,https://openalex.org/W1973492137,fetched_ok,1999,https://openalex.org/W1973492137,cached_ok,37,2026-06-12
simonjgay,Simon J. Gay,A5069757996,YELLOW,orcid_org_not_unique,False,cached_ok,1993,https://openalex.org/W2496828713,fetched_ok,1993,https://openalex.org/W2496828713,cached_ok,26,2026-06-12
someshjha,Somesh Jha,A5088826068,YELLOW,orcid_org_not_unique,True,cached_ok,1984,https://openalex.org/W2050208143,fetched_ok,1989,https://openalex.org/W4210765948,cached_ok,70,2026-06-12
soniamarin,Sonia Marin,A5002636759,YELLOW,orcid_org_not_unique,True,cached_ok,1995,https://openalex.org/W2009515254,fetched_ok,2003,https://openalex.org/W2105575604,cached_ok,65,2026-06-12
sooyoungcha1,Sooyoung Cha,A5054815114,YELLOW,orcid_org_not_unique,True,cached_ok,2015,https://openalex.org/W2395754248,fetched_ok,2015,https://openalex.org/W2395754248,cached_ok,8,2026-06-12
sophiadrossopoulou,Sophia Drossopoulou,A5026471462,YELLOW,orcid_agrees,False,cached_ok,1980,https://openalex.org/W2020940935,fetched_ok,1980,https://openalex.org/W2020940935,cached_ok,30,2026-06-12
soravbansal1,Sorav Bansal,A5101727565,GREEN,orcid_agrees,True,cached_ok,2000,https://openalex.org/W2586729191,fetched_ok,2000,https://openalex.org/W2586729191,cached_ok,16,2026-06-12
sorinlerner,Sorin Lerner,A5043665959,GREEN,orcid_agrees,True,cached_ok,1972,https://openalex.org/W52074196,fetched_ok,2001,https://openalex.org/W3017695291,cached_ok,31,2026-06-12
sotirisapostolakis,Sotiris Apostolakis,A5042788966,GREEN,orcid_agrees,True,cached_ok,2016,https://openalex.org/W2510454942,fetched_ok,2016,https://openalex.org/W2510454942,cached_ok,5,2026-06-12
sreepathipai,Sreepathi Pai,A5006053754,GREEN,orcid_agrees,True,cached_ok,1972,https://openalex.org/W3097239287,fetched_ok,1972,https://openalex.org/W3097239287,cached_ok,16,2026-06-12
stefanbrunthaler,Stefan Brunthaler,A5058365944,GREEN,orcid_agrees,True,cached_ok,2006,https://openalex.org/W5842125,fetched_ok,2006,https://openalex.org/W5842125,cached_ok,18,2026-06-12
stefankmuller,Stefan K. Muller,A5009393339,GREEN,orcid_agrees,True,cached_ok,2012,https://openalex.org/W2181943735,fetched_ok,2012,https://openalex.org/W2181943735,cached_ok,5,2026-06-12
stefanmarr,Stefan Marr,A5015543736,GREEN,orcid_agrees,True,cached_ok,2000,https://openalex.org/W1966779114,fetched_ok,2006,https://openalex.org/W155641633,cached_ok,13,2026-06-12
stefanmonnier,Stefan Monnier,A5049966337,GREEN,orcid_agrees,True,cached_ok,1997,https://openalex.org/W1965427507,fetched_ok,1997,https://openalex.org/W1965427507,cached_ok,10,2026-06-12
stephaniebalzer,Stephanie Balzer,A5083850156,GREEN,orcid_agrees,True,cached_ok,2005,https://openalex.org/W2188686136,fetched_ok,2005,https://openalex.org/W2188686136,cached_ok,11,2026-06-12
stephanieweirich,Stephanie Weirich,A5049220962,YELLOW,orcid_agrees,False,cached_ok,1996,https://openalex.org/W136527485,fetched_ok,1996,https://openalex.org/W136527485,cached_ok,33,2026-06-12
stephenchang,Stephen Chang,A5044510881,YELLOW,orcid_org_not_unique,False,cached_ok,1988,https://openalex.org/W4237272328,fetched_ok,1988,https://openalex.org/W4237272328,cached_ok,7,2026-06-12
stephenchong,Stephen Chong,A5046383149,YELLOW,orcid_org_not_unique,False,cached_ok,2003,https://openalex.org/W4238420531,fetched_ok,2003,https://openalex.org/W4238420531,cached_ok,27,2026-06-12
stephendolan,Stephen Dolan,A5093657661,YELLOW,orcid_org_not_unique,False,cached_ok,2023,https://openalex.org/W4388685546,fetched_ok,2023,https://openalex.org/W4388685546,cached_ok,3,2026-06-12
stephenkell,Stephen Kell,A5006974433,GREEN,orcid_agrees,True,cached_ok,2005,https://openalex.org/W12684215,fetched_ok,2005,https://openalex.org/W12684215,cached_ok,11,2026-06-12
stephenfreund,Stephen N. Freund,A5110858761,YELLOW,orcid_org_not_unique,True,cached_ok,1996,https://openalex.org/W4214626771,fetched_ok,1996,https://openalex.org/W4214626771,cached_ok,28,2026-06-12
